alert_id,zone_id,zone_name,date,month,temperature_mean,humidity_mean,rainfall,drought_risk,alert_type,severity,message,recommended_action
929,3,Beja,2025-10-29,10,17.6,66,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
930,3,Beja,2025-10-31,10,17.9,78,0.3,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
931,3,Beja,2025-11-01,11,17.1,77,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
932,3,Beja,2025-11-02,11,17.6,79,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
933,3,Beja,2025-11-04,11,15.4,76,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
934,3,Beja,2025-11-05,11,15.5,71,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
935,3,Beja,2025-11-06,11,16.7,76,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
936,3,Beja,2025-11-11,11,13.2,79,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
937,3,Beja,2025-11-12,11,14.1,68,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
938,3,Beja,2025-11-13,11,14.5,69,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
939,3,Beja,2025-11-14,11,16.7,46,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
940,3,Beja,2025-11-15,11,17.7,44,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
941,3,Beja,2025-11-16,11,16.6,52,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
942,3,Beja,2025-11-19,11,12.8,80,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
943,3,Beja,2025-11-20,11,12.0,79,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
944,3,Beja,2025-11-24,11,9.3,64,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
945,3,Beja,2025-11-28,11,8.8,85,7.4,low,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
946,3,Beja,2025-11-29,11,10.3,86,2.1,low,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
947,3,Beja,2025-11-30,11,9.0,77,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
948,3,Beja,2025-12-01,12,8.9,73,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
949,3,Beja,2025-12-02,12,9.2,86,0.3,medium,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
950,3,Beja,2025-12-02,12,9.2,86,0.3,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
951,3,Beja,2025-12-03,12,9.8,84,0.5,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
952,3,Beja,2025-12-08,12,13.3,86,0.0,medium,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
953,3,Beja,2025-12-08,12,13.3,86,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
954,3,Beja,2025-12-09,12,11.6,86,0.0,medium,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
955,3,Beja,2025-12-09,12,11.6,86,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
956,3,Beja,2025-12-10,12,10.9,89,0.0,medium,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
957,3,Beja,2025-12-10,12,10.9,89,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
958,3,Beja,2025-12-11,12,9.8,93,0.0,medium,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
959,3,Beja,2025-12-11,12,9.8,93,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
960,3,Beja,2025-12-12,12,10.8,91,0.0,medium,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
961,3,Beja,2025-12-12,12,10.8,91,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
962,3,Beja,2025-12-13,12,11.5,91,0.0,medium,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
963,3,Beja,2025-12-13,12,11.5,91,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
964,3,Beja,2025-12-14,12,12.3,85,0.0,medium,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
965,3,Beja,2025-12-14,12,12.3,85,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
966,3,Beja,2025-12-15,12,13.8,93,3.0,low,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
967,3,Beja,2025-12-17,12,12.3,83,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
968,3,Beja,2025-12-18,12,14.7,89,0.4,medium,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
969,3,Beja,2025-12-18,12,14.7,89,0.4,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
970,3,Beja,2025-12-19,12,13.4,92,12.7,low,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
971,3,Beja,2025-12-20,12,11.5,90,1.1,medium,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
972,3,Beja,2025-12-21,12,11.1,94,11.7,low,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
973,3,Beja,2025-12-22,12,10.6,80,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
974,3,Beja,2025-12-23,12,8.4,76,0.2,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
975,3,Beja,2025-12-24,12,8.0,70,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
976,3,Beja,2025-12-25,12,10.0,76,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
977,3,Beja,2025-12-27,12,9.7,90,0.9,medium,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
978,3,Beja,2025-12-28,12,10.0,86,0.0,medium,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
979,3,Beja,2025-12-28,12,10.0,86,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
980,3,Beja,2025-12-29,12,8.7,86,0.0,medium,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
981,3,Beja,2025-12-29,12,8.7,86,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
982,3,Beja,2025-12-30,12,8.5,86,0.2,medium,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
983,3,Beja,2025-12-30,12,8.5,86,0.2,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
984,3,Beja,2025-12-31,12,9.4,88,0.6,medium,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
985,4,Kairouan,2025-01-02,1,12.3,91,12.8,low,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
986,4,Kairouan,2025-01-03,1,12.9,77,0.3,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
987,4,Kairouan,2025-01-04,1,12.6,74,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
988,4,Kairouan,2025-01-05,1,13.3,67,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
989,4,Kairouan,2025-01-06,1,15.1,50,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
990,4,Kairouan,2025-01-07,1,13.3,65,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
991,4,Kairouan,2025-01-08,1,11.9,67,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
992,4,Kairouan,2025-01-09,1,12.4,61,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
993,4,Kairouan,2025-01-10,1,14.3,68,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
994,4,Kairouan,2025-01-11,1,14.3,64,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
995,4,Kairouan,2025-01-15,1,10.3,74,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
996,4,Kairouan,2025-01-20,1,11.4,73,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
997,4,Kairouan,2025-01-21,1,11.8,67,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
998,4,Kairouan,2025-01-22,1,13.6,67,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
999,4,Kairouan,2025-01-23,1,16.0,46,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1000,4,Kairouan,2025-01-24,1,13.9,67,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1001,4,Kairouan,2025-01-25,1,14.2,64,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1002,4,Kairouan,2025-01-26,1,16.3,62,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1003,4,Kairouan,2025-01-27,1,16.4,55,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1004,4,Kairouan,2025-01-28,1,17.3,54,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1005,4,Kairouan,2025-01-30,1,12.7,57,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1006,4,Kairouan,2025-01-31,1,12.2,71,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1007,4,Kairouan,2025-02-01,2,12.1,89,28.5,low,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
1008,4,Kairouan,2025-02-03,2,11.7,70,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1009,4,Kairouan,2025-02-04,2,12.5,76,0.3,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1010,4,Kairouan,2025-02-05,2,12.2,79,0.2,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1011,4,Kairouan,2025-02-06,2,11.4,76,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1012,4,Kairouan,2025-02-07,2,9.9,91,13.2,low,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
1013,4,Kairouan,2025-02-09,2,11.7,70,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1014,4,Kairouan,2025-02-10,2,12.3,75,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1015,4,Kairouan,2025-02-11,2,12.6,80,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1016,4,Kairouan,2025-02-12,2,13.1,72,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1017,4,Kairouan,2025-02-13,2,12.9,76,0.1,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1018,4,Kairouan,2025-02-14,2,13.5,74,0.2,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1019,4,Kairouan,2025-02-15,2,13.8,65,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1020,4,Kairouan,2025-02-16,2,12.0,64,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1021,4,Kairouan,2025-02-17,2,13.0,74,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1022,4,Kairouan,2025-02-18,2,12.3,75,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1023,4,Kairouan,2025-02-19,2,13.4,75,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1024,4,Kairouan,2025-02-20,2,13.2,82,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1025,4,Kairouan,2025-02-21,2,13.0,86,2.6,low,High humidity,Medium,Humidity level is high and may increase fungal disease risk.,Recommend fungicides and crop protection products.
1026,4,Kairouan,2025-02-22,2,13.9,72,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1027,4,Kairouan,2025-02-23,2,13.5,73,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1028,4,Kairouan,2025-02-24,2,14.1,75,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1029,4,Kairouan,2025-02-25,2,14.4,71,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1030,4,Kairouan,2025-02-27,2,12.9,57,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1031,4,Kairouan,2025-02-28,2,13.8,62,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1032,4,Kairouan,2025-03-01,3,16.1,48,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1033,4,Kairouan,2025-03-04,3,14.3,77,0.1,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1034,4,Kairouan,2025-03-08,3,16.0,75,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1035,4,Kairouan,2025-03-09,3,17.6,72,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1036,4,Kairouan,2025-03-10,3,18.2,67,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1037,4,Kairouan,2025-03-11,3,18.1,70,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1038,4,Kairouan,2025-03-13,3,18.5,63,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1039,4,Kairouan,2025-03-14,3,22.1,44,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1040,4,Kairouan,2025-03-15,3,18.7,57,0.1,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1041,4,Kairouan,2025-03-16,3,16.6,59,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1042,4,Kairouan,2025-03-17,3,16.9,69,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1043,4,Kairouan,2025-03-20,3,16.3,73,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1044,4,Kairouan,2025-03-21,3,17.6,70,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1045,4,Kairouan,2025-03-23,3,18.5,57,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1046,4,Kairouan,2025-03-24,3,17.6,59,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1047,4,Kairouan,2025-03-25,3,16.1,61,0.1,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1048,4,Kairouan,2025-03-26,3,15.3,58,0.3,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1049,4,Kairouan,2025-03-27,3,15.2,54,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1050,4,Kairouan,2025-03-28,3,16.3,50,0.1,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1051,4,Kairouan,2025-03-31,3,16.1,57,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1052,4,Kairouan,2025-04-01,4,15.7,53,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1053,4,Kairouan,2025-04-02,4,14.9,59,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1054,4,Kairouan,2025-04-03,4,16.1,68,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1055,4,Kairouan,2025-04-04,4,17.8,66,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1056,4,Kairouan,2025-04-07,4,15.8,70,0.3,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1057,4,Kairouan,2025-04-08,4,16.0,73,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1058,4,Kairouan,2025-04-09,4,17.6,68,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1059,4,Kairouan,2025-04-10,4,18.0,71,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1060,4,Kairouan,2025-04-11,4,17.7,65,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1061,4,Kairouan,2025-04-12,4,21.8,64,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1062,4,Kairouan,2025-04-13,4,20.6,65,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1063,4,Kairouan,2025-04-15,4,20.0,69,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1064,4,Kairouan,2025-04-17,4,16.2,51,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1065,4,Kairouan,2025-04-18,4,18.4,55,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1066,4,Kairouan,2025-04-19,4,20.4,48,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1067,4,Kairouan,2025-04-20,4,19.3,63,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1068,4,Kairouan,2025-04-22,4,17.8,61,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1069,4,Kairouan,2025-04-23,4,17.6,61,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1070,4,Kairouan,2025-04-24,4,18.6,58,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1071,4,Kairouan,2025-04-25,4,19.6,61,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1072,4,Kairouan,2025-04-26,4,19.5,64,0.2,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1073,4,Kairouan,2025-04-30,4,18.8,65,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1074,4,Kairouan,2025-05-01,5,21.0,59,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1075,4,Kairouan,2025-05-02,5,22.2,48,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1076,4,Kairouan,2025-05-03,5,23.0,46,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1077,4,Kairouan,2025-05-04,5,21.9,56,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1078,4,Kairouan,2025-05-05,5,21.4,65,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1079,4,Kairouan,2025-05-06,5,20.2,69,0.2,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1080,4,Kairouan,2025-05-07,5,20.8,67,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1081,4,Kairouan,2025-05-08,5,20.6,65,0.1,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1082,4,Kairouan,2025-05-09,5,21.7,61,0.5,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1083,4,Kairouan,2025-05-10,5,23.1,56,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1084,4,Kairouan,2025-05-13,5,21.9,55,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1085,4,Kairouan,2025-05-14,5,20.8,61,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1086,4,Kairouan,2025-05-17,5,21.4,53,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1087,4,Kairouan,2025-05-18,5,24.3,53,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1088,4,Kairouan,2025-05-19,5,28.2,39,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1089,4,Kairouan,2025-05-20,5,27.2,46,0.1,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1090,4,Kairouan,2025-05-21,5,23.7,54,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1091,4,Kairouan,2025-05-23,5,22.3,55,0.5,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1092,4,Kairouan,2025-05-24,5,20.1,53,0.1,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1093,4,Kairouan,2025-05-25,5,21.5,46,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1094,4,Kairouan,2025-05-26,5,22.3,41,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1095,4,Kairouan,2025-05-27,5,24.4,40,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1096,4,Kairouan,2025-05-28,5,24.5,39,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1097,4,Kairouan,2025-05-29,5,25.2,37,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1098,4,Kairouan,2025-05-30,5,24.8,44,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1099,4,Kairouan,2025-05-31,5,24.4,47,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
